08057308,,,,,,,FailedToExtractDataError
01072921,,4378,,0,,
06799478,,,,,,,FailedToExtractDataError
00608077,,,,,,
03461565,2018,,,,,
02410626,,,,,,,FailedToExtractDataError
02366616,2020,17371,,,,
03053552,,,,,,,FailedToExtractDataError
OC380184,,,,,,,FailedToExtractDataError
10664823,,,,,,,FailedToExtractDataError
06559020,,,,,,,max() arg is an empty sequence
01803402,,,,,,,FailedToExtractDataError
02426982,,,,,,,FailedToExtractDataError
06357982,,,,,,
00784752,,,,,,
08311287,,,,,,,FailedToExtractDataError
03870728,2019,,,0,,
10080864,,,,,,
10614254,2020,1276328.27,5927.45,31652.18,11.94,
10615396,2020,1316563.94,,23488.83,12.02,12.24
07950784,,,,,,
07090427,,,,,,,AccountsNotFoundError
00093792,,,,,,,FailedToExtractDataError
ZC000202,2020,0,,0,,
07078823,,,,,,
02353279,2020,,,,,
01990682,2020,41,,,,
05269240,,,,,,,FailedToExtractDataError
00053688,,,,,,
05369106,2019,,,,,
01277703,,,,,,,FailedToExtractDataError
03959933,,,,,,,FailedToExtractDataError
11208300,,,,,,,FailedToExtractDataError
01895731,,,,,,,FailedToExtractDataError
IE512080,,,,,,,AccountsNotFoundError
00943935,,,,,,
04241161,2020,,,,0.17,
03900782,,,,,,,FailedToExtractDataError
03475737,,0,17381,,0.08,
03777473,,,,,,,FailedToExtractDataError
09047186,,,,,,,FailedToExtractDataError
03909886,2018,,,3,,
02328559,,,,,,
01818486,,,,,,
03977902,2020,,10483,,2024.031,
07023598,,,,,,,AccountsNotFoundError
04996702,,,3226.74,10.67,,
05915869,2020,105346236,163485177,15864516,19.73,
OC305934,,,,,,,AccountsNotFoundError
02202838,2019,6598,5321,1013,,
09300360,,,,,,,cannot open broken document
IE636359,,,,,,,AccountsNotFoundError
11249161,,,,,,,FailedToExtractDataError
02366678,2019,131735,4201,1138,,
SC450732,,,,,,,FailedToExtractDataError
11530966,,,,,,
11187338,2020,948831,887179,49802,,
06272935,,,,,,,FailedToExtractDataError
11543520,,,,,,
00519057,,,,,,
02594504,,,,,,,FailedToExtractDataError
02087786,2021,3,,2020.0,0,
06831443,,,,,,,FailedToExtractDataError
02652253,,,,,,,FailedToExtractDataError
02826284,2020,,,,,
09248650,2021,,,,,
02758955,,,,,,
01009184,,,,,,
05535029,,,,,,,max() arg is an empty sequence
03999896,,,,,,,FailedToExtractDataError
02269560,,,,,,,FailedToExtractDataError
11282802,,,,,,,FailedToExtractDataError
02215899,2020,15699,4407,248,,
09515615,2020,4713.7,7407.4,775.0,,
00734299,,,,,,,FailedToExtractDataError
05754538,,,56175,1589,,
05754555,,6634,56175,1589,,
05759561,,,56175,1589,,
00502669,2020,,,,0,
05807599,,,,,,,FailedToExtractDataError
09208689,,,,,,,FailedToExtractDataError
05915896,,,,,,,FailedToExtractDataError
09840186,2019,3839268,3839268,,,
00206132,,,,,,
02636670,,,,,,,AccountsNotFoundError
09631707,,,,,,,FailedToExtractDataError
01516226,2021,,,,2021,
07551799,,,,,,,FailedToExtractDataError
12740843,2020,3761,4518,,67.8,
03311052,,,,,,,FailedToExtractDataError
04305487,2020,19776807,3839268,,,
IE214256,,,,,,,AccountsNotFoundError
05580634,,,,,,,FailedToExtractDataError
05017193,,,,,,,FailedToExtractDataError
02366656,2020,,,,,
02937296,,,,,,,FailedToExtractDataError
08409621,,40236,45,,,
06442582,,,,,,,FailedToExtractDataError
IE485719,,,,,,,AccountsNotFoundError
00868273,,,,,,
09506907,,,,,,
10969863,2021,,,,,
00032539,,,,,,,AccountsNotFoundError
03985080,,,,,,,FailedToExtractDataError
02339274,,,,,,,AccountsNotFoundError
00178711,,,,,,,FailedToExtractDataError
04108747,,,,,,,AccountsNotFoundError
03505836,,,,,,,AccountsNotFoundError
03514100,,,,,,,AccountsNotFoundError
07236769,2020,19620,1359,2022,,
02588889,2020,,,,1.84,
00191408,2019,17599,,1688,,
03609453,2020,2,,,,
01392197,,,,,,,FailedToExtractDataError
00789476,,,,,,,FailedToExtractDataError
12538192,,,,,,,FailedToExtractDataError
02066103,,,,,,,FailedToExtractDataError
OC326345,,,,,,,AccountsNotFoundError
07306956,,,,,,
03796233,,,,,,,FailedToExtractDataError
04244816,,,,,,,FailedToExtractDataError
04768827,2020,10326.81,3392.63,18.83,,
01321615,,,,,,,FailedToExtractDataError
02946689,,,,,,,FailedToExtractDataError
SC296737,,,,,,,FailedToExtractDataError
